국가명,금액
미국 USD,"1,488.13"
유럽연합 EUR,"1,488.13"
일본 JPY (100엔),924.85
중국 CNY,187.49
홍콩 HKD,171.45
대만 TWD,41.81
영국 GBP,"1,765.64"
오만 OMR,"3,473.08"
캐나다 CAD,992.98
스위스 CHF,"1,588.85"
스웨덴 SEK,131.29
호주 AUD,908.49
뉴질랜드 NZD,839.23
체코 CZK,59.37
칠레 CLP,1.47
튀르키예 TRY,39.16
몽골 MNT,0.40
이스라엘 ILS,365.40
덴마크 DKK,199.49
노르웨이 NOK,127.48
사우디아라비아 SAR,356.31
쿠웨이트 KWD,"4,379.77"
바레인 BHD,"3,551.39"
아랍에미리트 AED,364.05
요르단 JOD,"1,885.90"
이집트 EGP,27.48
태국 THB,39.31
싱가포르 SGD,"1,026.52"
말레이시아 MYR,308.41
인도네시아 IDR 100,8.69
카타르 QAR,366.83
카자흐스탄 KZT,2.78
브루나이 BND,"1,026.52"
인도 INR,15.93
파키스탄 PKR,4.80
방글라데시 BDT,11.21
필리핀 PHP,23.74
멕시코 MXN,67.88
브라질 BRL,240.35
베트남 VND 100,5.38
남아프리카 공화국 ZAR,75.10
러시아 RUB,14.61
헝가리 HUF,3.78
폴란드 PLN,346.20
스리랑카 LKR,4.45
알제리 DZD,9.99
케냐 KES,10.39
콜롬비아 COP,0.33
탄자니아 TZS,0.49
네팔 NPR,9.95
루마니아 RON,299.03
리비아 LYD,280.88
마카오 MOP,166.37
미얀마 MMK,0.64
에티오피아 ETB,12.14
우즈베키스탄 UZS,0.11
캄보디아 KHR,0.33
피지 FJD,607.85
