국가명,금액
미국 USD,"1,487.48"
유럽연합 EUR,"1,487.48"
일본 JPY (100엔),920.97
중국 CNY,186.80
홍콩 HKD,170.48
대만 TWD,41.81
영국 GBP,"1,756.07"
오만 OMR,"3,452.13"
캐나다 CAD,983.82
스위스 CHF,"1,567.86"
스웨덴 SEK,130.53
호주 AUD,903.32
뉴질랜드 NZD,828.83
체코 CZK,59.38
칠레 CLP,1.46
튀르키예 TRY,39.17
몽골 MNT,0.39
이스라엘 ILS,360.45
덴마크 DKK,199.38
노르웨이 NOK,127.04
사우디아라비아 SAR,354.19
쿠웨이트 KWD,"4,352.81"
바레인 BHD,"3,527.07"
아랍에미리트 AED,361.84
요르단 JOD,"1,874.47"
이집트 EGP,27.24
태국 THB,39.19
싱가포르 SGD,"1,021.88"
말레이시아 MYR,303.77
인도네시아 IDR 100,8.60
카타르 QAR,364.46
카자흐스탄 KZT,2.75
브루나이 BND,"1,021.88"
인도 INR,15.85
파키스탄 PKR,4.77
방글라데시 BDT,11.12
필리핀 PHP,23.56
멕시코 MXN,69.63
브라질 BRL,242.05
베트남 VND 100,5.34
남아프리카 공화국 ZAR,75.03
러시아 RUB,14.52
헝가리 HUF,3.78
폴란드 PLN,348.71
스리랑카 LKR,4.43
알제리 DZD,9.92
케냐 KES,10.30
콜롬비아 COP,0.33
탄자니아 TZS,0.49
네팔 NPR,9.90
루마니아 RON,298.89
리비아 LYD,279.18
마카오 MOP,165.43
미얀마 MMK,0.63
에티오피아 ETB,11.98
우즈베키스탄 UZS,0.10
캄보디아 KHR,0.33
피지 FJD,603.76
